SECY_number,SRM Description,SRM Date,SRM Year,SRM url,Description,SECY Date,SECY Year,SECY url,detailed_type,title,voter,Vote Date,CVR Year,availability,SRM_Business_Days,Vote_Business_Days,Vote_SRM_Business_Days,first_vote,last_vote,Role at CVR,Party Affiliation,Start Date,End Date,Gender,Chair at CVR,Cumulative Days Served,Term Number,Chair at SECY,Chair at SECY Start Date,Chair at SECY End Date,Last Name,Role at SECY,SECY_before_term,Original_Vote_Business_Days,Original_SRM_Business_Days,next_chair,bdays_before_chair_end,responsible_chair,com_count_SECY,com_count_CVR,com_count_SRM,com_count_average,consistency_count,Congress,Presidency,Party,Party_Congress_Diff,Party_Presidency_Diff
SECY-98-263,"Proposed Rule: Revision of 10 CFR Part 35, Medical Use of Byproduct Material",1998-11-13,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-263srm.pdf,"Proposed Rule: Revision of 10 CFR Part 35, Medical Use of Byproduct Material",1998-11-09,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-263/1998-263scy.pdf,Proposed Rule,COMR.,DICUS,1998-11-10,1998,all,3.0,1.0,2.0,True,False,Commissioner,Democrat,1998-10-27,1999-06-30,Female,Jackson,882,2,Jackson,1995-07-01,1999-06-30,DICUS,Commissioner,False,1.0,3.0,Dicus,167.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-263,"Proposed Rule: Revision of 10 CFR Part 35, Medical Use of Byproduct Material",1998-11-13,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-263srm.pdf,"Proposed Rule: Revision of 10 CFR Part 35, Medical Use of Byproduct Material",1998-11-09,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-263/1998-263scy.pdf,Proposed Rule,CHRM.,JACKSON,1998-11-12,1998,all,3.0,2.0,1.0,False,False,Chair,Democrat,1995-07-01,1999-06-30,Female,Jackson,1291,2,Jackson,1995-07-01,1999-06-30,JACKSON,Chair,False,2.0,3.0,Dicus,167.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-263,"Proposed Rule: Revision of 10 CFR Part 35, Medical Use of Byproduct Material",1998-11-13,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-263srm.pdf,"Proposed Rule: Revision of 10 CFR Part 35, Medical Use of Byproduct Material",1998-11-09,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-263/1998-263scy.pdf,Proposed Rule,COMR.,MCGAFFIGAN,1998-11-10,1998,all,3.0,1.0,2.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Jackson,805,1,Jackson,1995-07-01,1999-06-30,MCGAFFIGAN,Commissioner,False,1.0,3.0,Dicus,167.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-263,"Proposed Rule: Revision of 10 CFR Part 35, Medical Use of Byproduct Material",1998-11-13,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-263srm.pdf,"Proposed Rule: Revision of 10 CFR Part 35, Medical Use of Byproduct Material",1998-11-09,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-263/1998-263scy.pdf,Proposed Rule,COMR.,MERRIFIELD,1998-11-10,1998,all,3.0,1.0,2.0,False,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Jackson,19,1,Jackson,1995-07-01,1999-06-30,MERRIFIELD,Commissioner,False,1.0,3.0,Dicus,167.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-264,Proposed Amendments to 10 CFR 50.47; Granting Petitions for Rulemaking (PRM 50-63 AND 50-63A) Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) after a Severe Accident at a Nuclear Power Plant and COMJSM-98-002 - Funding for Potassium Iodide Stockpiles,1999-04-22,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-264srm.pdf,Proposed Amendments to 10 CFR 50.47; Granting of Petitions for Rulemaking (PRM 50-63 and 50-63a) Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) after a Severe Accident at a Nuclear Power Plant,1998-11-10,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-264/1998-264scy.pdf,Recommendations,COMR.,DIAZ,1998-12-02,1998,all,111.0,14.0,97.0,True,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Jackson,832,1,Jackson,1995-07-01,1999-06-30,DIAZ,Commissioner,False,14.0,111.0,Dicus,166.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-264,Proposed Amendments to 10 CFR 50.47; Granting Petitions for Rulemaking (PRM 50-63 AND 50-63A) Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) after a Severe Accident at a Nuclear Power Plant and COMJSM-98-002 - Funding for Potassium Iodide Stockpiles,1999-04-22,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-264srm.pdf,Proposed Amendments to 10 CFR 50.47; Granting of Petitions for Rulemaking (PRM 50-63 and 50-63a) Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) after a Severe Accident at a Nuclear Power Plant,1998-11-10,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-264/1998-264scy.pdf,Recommendations,COMR.,DICUS,1998-12-17,1998,all,111.0,25.0,86.0,False,False,Commissioner,Democrat,1998-10-27,1999-06-30,Female,Jackson,919,2,Jackson,1995-07-01,1999-06-30,DICUS,Commissioner,False,25.0,111.0,Dicus,166.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-264,Proposed Amendments to 10 CFR 50.47; Granting Petitions for Rulemaking (PRM 50-63 AND 50-63A) Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) after a Severe Accident at a Nuclear Power Plant and COMJSM-98-002 - Funding for Potassium Iodide Stockpiles,1999-04-22,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-264srm.pdf,Proposed Amendments to 10 CFR 50.47; Granting of Petitions for Rulemaking (PRM 50-63 and 50-63a) Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) after a Severe Accident at a Nuclear Power Plant,1998-11-10,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-264/1998-264scy.pdf,Recommendations,CHRM.,JACKSON,1998-12-29,1998,all,111.0,32.0,79.0,False,False,Chair,Democrat,1995-07-01,1999-06-30,Female,Jackson,1338,2,Jackson,1995-07-01,1999-06-30,JACKSON,Chair,False,32.0,111.0,Dicus,166.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-264,Proposed Amendments to 10 CFR 50.47; Granting Petitions for Rulemaking (PRM 50-63 AND 50-63A) Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) after a Severe Accident at a Nuclear Power Plant and COMJSM-98-002 - Funding for Potassium Iodide Stockpiles,1999-04-22,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-264srm.pdf,Proposed Amendments to 10 CFR 50.47; Granting of Petitions for Rulemaking (PRM 50-63 and 50-63a) Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) after a Severe Accident at a Nuclear Power Plant,1998-11-10,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-264/1998-264scy.pdf,Recommendations,COMR.,MCGAFFIGAN,1999-02-22,1998,all,111.0,68.0,43.0,False,True,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Jackson,909,1,Jackson,1995-07-01,1999-06-30,MCGAFFIGAN,Commissioner,False,68.0,111.0,Dicus,166.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-264,Proposed Amendments to 10 CFR 50.47; Granting Petitions for Rulemaking (PRM 50-63 AND 50-63A) Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) after a Severe Accident at a Nuclear Power Plant and COMJSM-98-002 - Funding for Potassium Iodide Stockpiles,1999-04-22,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-264srm.pdf,Proposed Amendments to 10 CFR 50.47; Granting of Petitions for Rulemaking (PRM 50-63 and 50-63a) Relating to a Reevaluation of Policy on the Use of Potassium Iodide (KI) after a Severe Accident at a Nuclear Power Plant,1998-11-10,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-264/1998-264scy.pdf,Recommendations,COMR.,MERRIFIELD,1998-12-21,1998,all,111.0,27.0,84.0,False,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Jackson,60,1,Jackson,1995-07-01,1999-06-30,MERRIFIELD,Commissioner,False,27.0,111.0,Dicus,166.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-266,Final Rule -- Requirements for Initial Operator Licensing Examinations,1999-02-09,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/1999/m19990209b.pdf,Final Rule -- Requirements for Initial Operator Licensing Examinations,1998-11-13,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-266/1998-266scy.pdf,Final Rule,COMR.,DIAZ,1998-12-16,1998,all,58.0,22.0,36.0,False,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Jackson,846,1,Jackson,1995-07-01,1999-06-30,DIAZ,Commissioner,False,22.0,58.0,Dicus,163.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-266,Final Rule -- Requirements for Initial Operator Licensing Examinations,1999-02-09,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/1999/m19990209b.pdf,Final Rule -- Requirements for Initial Operator Licensing Examinations,1998-11-13,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-266/1998-266scy.pdf,Final Rule,COMR.,DICUS,1998-12-11,1998,all,58.0,19.0,39.0,False,False,Commissioner,Democrat,1998-10-27,1999-06-30,Female,Jackson,913,2,Jackson,1995-07-01,1999-06-30,DICUS,Commissioner,False,19.0,58.0,Dicus,163.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-266,Final Rule -- Requirements for Initial Operator Licensing Examinations,1999-02-09,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/1999/m19990209b.pdf,Final Rule -- Requirements for Initial Operator Licensing Examinations,1998-11-13,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-266/1998-266scy.pdf,Final Rule,CHRM.,JACKSON,1999-02-02,1998,all,58.0,53.0,5.0,False,True,Chair,Democrat,1995-07-01,1999-06-30,Female,Jackson,1373,2,Jackson,1995-07-01,1999-06-30,JACKSON,Chair,False,53.0,58.0,Dicus,163.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-266,Final Rule -- Requirements for Initial Operator Licensing Examinations,1999-02-09,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/1999/m19990209b.pdf,Final Rule -- Requirements for Initial Operator Licensing Examinations,1998-11-13,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-266/1998-266scy.pdf,Final Rule,COMR.,MCGAFFIGAN,1998-12-23,1998,all,58.0,27.0,31.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Jackson,848,1,Jackson,1995-07-01,1999-06-30,MCGAFFIGAN,Commissioner,False,27.0,58.0,Dicus,163.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-266,Final Rule -- Requirements for Initial Operator Licensing Examinations,1999-02-09,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/1999/m19990209b.pdf,Final Rule -- Requirements for Initial Operator Licensing Examinations,1998-11-13,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-266/1998-266scy.pdf,Final Rule,COMR.,MERRIFIELD,1998-12-02,1998,all,58.0,12.0,46.0,True,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Jackson,41,1,Jackson,1995-07-01,1999-06-30,MERRIFIELD,Commissioner,False,12.0,58.0,Dicus,163.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-272,Proposed Arrangement for Technical Information Exchange and Cooperation Between the U.S. NRC and Romanian National Commission for Nuclear Activities Control,1998-12-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-272srm.pdf,Proposed Arrangement for Technical Information Exchange and Cooperation Between the U.S. NRC and Romanian National Commission for Nuclear Activities Control,1998-11-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-272/1998-272scy.pdf,Recommendations,COMR.,DIAZ,1998-12-02,1998,all,21.0,6.0,15.0,True,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Jackson,832,1,Jackson,1995-07-01,1999-06-30,DIAZ,Commissioner,False,6.0,21.0,Dicus,157.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-272,Proposed Arrangement for Technical Information Exchange and Cooperation Between the U.S. NRC and Romanian National Commission for Nuclear Activities Control,1998-12-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-272srm.pdf,Proposed Arrangement for Technical Information Exchange and Cooperation Between the U.S. NRC and Romanian National Commission for Nuclear Activities Control,1998-11-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-272/1998-272scy.pdf,Recommendations,COMR.,DICUS,1998-12-11,1998,all,21.0,13.0,8.0,False,False,Commissioner,Democrat,1998-10-27,1999-06-30,Female,Jackson,913,2,Jackson,1995-07-01,1999-06-30,DICUS,Commissioner,False,13.0,21.0,Dicus,157.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-272,Proposed Arrangement for Technical Information Exchange and Cooperation Between the U.S. NRC and Romanian National Commission for Nuclear Activities Control,1998-12-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-272srm.pdf,Proposed Arrangement for Technical Information Exchange and Cooperation Between the U.S. NRC and Romanian National Commission for Nuclear Activities Control,1998-11-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-272/1998-272scy.pdf,Recommendations,CHRM.,JACKSON,1998-12-15,1998,all,21.0,15.0,6.0,False,True,Chair,Democrat,1995-07-01,1999-06-30,Female,Jackson,1324,2,Jackson,1995-07-01,1999-06-30,JACKSON,Chair,False,15.0,21.0,Dicus,157.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-272,Proposed Arrangement for Technical Information Exchange and Cooperation Between the U.S. NRC and Romanian National Commission for Nuclear Activities Control,1998-12-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-272srm.pdf,Proposed Arrangement for Technical Information Exchange and Cooperation Between the U.S. NRC and Romanian National Commission for Nuclear Activities Control,1998-11-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-272/1998-272scy.pdf,Recommendations,COMR.,MCGAFFIGAN,1998-12-09,1998,all,21.0,11.0,10.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Jackson,834,1,Jackson,1995-07-01,1999-06-30,MCGAFFIGAN,Commissioner,False,11.0,21.0,Dicus,157.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-272,Proposed Arrangement for Technical Information Exchange and Cooperation Between the U.S. NRC and Romanian National Commission for Nuclear Activities Control,1998-12-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-272srm.pdf,Proposed Arrangement for Technical Information Exchange and Cooperation Between the U.S. NRC and Romanian National Commission for Nuclear Activities Control,1998-11-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-272/1998-272scy.pdf,Recommendations,COMR.,MERRIFIELD,1998-12-07,1998,all,21.0,9.0,12.0,False,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Jackson,46,1,Jackson,1995-07-01,1999-06-30,MERRIFIELD,Commissioner,False,9.0,21.0,Dicus,157.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-273,Potential Funding Assistance for Agreement States for Closure of Formerly Terminated NRC Licenses,1999-03-15,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-273srm.pdf,Potential Funding Assistance for Agreement States for Closure of Formerly Terminated NRC Licenses,1998-11-20,1998,https://www.nrc.gov/docs/ML1712/ML17129A509.pdf,Other,COMR.,DIAZ,1999-02-01,1998,all,76.0,47.0,29.0,False,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Jackson,893,1,Jackson,1995-07-01,1999-06-30,DIAZ,Commissioner,False,47.0,76.0,Dicus,158.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-273,Potential Funding Assistance for Agreement States for Closure of Formerly Terminated NRC Licenses,1999-03-15,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-273srm.pdf,Potential Funding Assistance for Agreement States for Closure of Formerly Terminated NRC Licenses,1998-11-20,1998,https://www.nrc.gov/docs/ML1712/ML17129A509.pdf,Other,COMR.,DICUS,1999-01-25,1998,all,76.0,42.0,34.0,False,False,Commissioner,Democrat,1998-10-27,1999-06-30,Female,Jackson,958,2,Jackson,1995-07-01,1999-06-30,DICUS,Commissioner,False,42.0,76.0,Dicus,158.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-273,Potential Funding Assistance for Agreement States for Closure of Formerly Terminated NRC Licenses,1999-03-15,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-273srm.pdf,Potential Funding Assistance for Agreement States for Closure of Formerly Terminated NRC Licenses,1998-11-20,1998,https://www.nrc.gov/docs/ML1712/ML17129A509.pdf,Other,CHRM.,JACKSON,1999-02-14,1998,all,76.0,57.0,19.0,False,True,Chair,Democrat,1995-07-01,1999-06-30,Female,Jackson,1385,2,Jackson,1995-07-01,1999-06-30,JACKSON,Chair,False,57.0,76.0,Dicus,158.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-273,Potential Funding Assistance for Agreement States for Closure of Formerly Terminated NRC Licenses,1999-03-15,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-273srm.pdf,Potential Funding Assistance for Agreement States for Closure of Formerly Terminated NRC Licenses,1998-11-20,1998,https://www.nrc.gov/docs/ML1712/ML17129A509.pdf,Other,COMR.,MCGAFFIGAN,1999-01-26,1998,all,76.0,43.0,33.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Jackson,882,1,Jackson,1995-07-01,1999-06-30,MCGAFFIGAN,Commissioner,False,43.0,76.0,Dicus,158.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-273,Potential Funding Assistance for Agreement States for Closure of Formerly Terminated NRC Licenses,1999-03-15,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-273srm.pdf,Potential Funding Assistance for Agreement States for Closure of Formerly Terminated NRC Licenses,1998-11-20,1998,https://www.nrc.gov/docs/ML1712/ML17129A509.pdf,Other,COMR.,MERRIFIELD,1998-12-07,1998,all,76.0,10.0,66.0,True,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Jackson,46,1,Jackson,1995-07-01,1999-06-30,MERRIFIELD,Commissioner,False,10.0,76.0,Dicus,158.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-274,Commonwealth Edison Company's Proposal to Centralize its Emergency Operations Facilities at its Corporate Offices,1999-01-29,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-274srm.pdf,Commonwealth Edison Company's Proposal to Centralize its Emergency Operations Facilities at its Corporate Offices,1998-11-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-274/1998-274scy.pdf,Other,COMR.,DIAZ,1998-12-10,1998,all,45.0,12.0,33.0,False,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Jackson,840,1,Jackson,1995-07-01,1999-06-30,DIAZ,Commissioner,False,12.0,45.0,Dicus,157.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-274,Commonwealth Edison Company's Proposal to Centralize its Emergency Operations Facilities at its Corporate Offices,1999-01-29,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-274srm.pdf,Commonwealth Edison Company's Proposal to Centralize its Emergency Operations Facilities at its Corporate Offices,1998-11-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-274/1998-274scy.pdf,Other,COMR.,DICUS,1998-12-11,1998,all,45.0,13.0,32.0,False,False,Commissioner,Democrat,1998-10-27,1999-06-30,Female,Jackson,913,2,Jackson,1995-07-01,1999-06-30,DICUS,Commissioner,False,13.0,45.0,Dicus,157.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-274,Commonwealth Edison Company's Proposal to Centralize its Emergency Operations Facilities at its Corporate Offices,1999-01-29,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-274srm.pdf,Commonwealth Edison Company's Proposal to Centralize its Emergency Operations Facilities at its Corporate Offices,1998-11-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-274/1998-274scy.pdf,Other,CHRM.,JACKSON,1998-12-23,1998,all,45.0,21.0,24.0,False,True,Chair,Democrat,1995-07-01,1999-06-30,Female,Jackson,1332,2,Jackson,1995-07-01,1999-06-30,JACKSON,Chair,False,21.0,45.0,Dicus,157.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-274,Commonwealth Edison Company's Proposal to Centralize its Emergency Operations Facilities at its Corporate Offices,1999-01-29,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-274srm.pdf,Commonwealth Edison Company's Proposal to Centralize its Emergency Operations Facilities at its Corporate Offices,1998-11-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-274/1998-274scy.pdf,Other,COMR.,MCGAFFIGAN,1998-12-16,1998,all,45.0,16.0,29.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Jackson,841,1,Jackson,1995-07-01,1999-06-30,MCGAFFIGAN,Commissioner,False,16.0,45.0,Dicus,157.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
SECY-98-274,Commonwealth Edison Company's Proposal to Centralize its Emergency Operations Facilities at its Corporate Offices,1999-01-29,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-274srm.pdf,Commonwealth Edison Company's Proposal to Centralize its Emergency Operations Facilities at its Corporate Offices,1998-11-23,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-274/1998-274scy.pdf,Other,COMR.,MERRIFIELD,1998-12-08,1998,all,45.0,10.0,35.0,True,False,Commissioner,Republican,1998-10-23,2002-06-30,Male,Jackson,47,1,Jackson,1995-07-01,1999-06-30,MERRIFIELD,Commissioner,False,10.0,45.0,Dicus,157.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-275,"Report to Congress on the Gaseous Diffusion Plants Located near Paducah, Kentucky, and Portsmouth, Ohio",1998-12-22,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-275srm.pdf,"Report to Congress on the Gaseous Diffusion Plants Located near Paducah, Kentucky, and Portsmouth, Ohio",1998-11-24,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-275/1998-275scy.pdf,Report,COMR.,DIAZ,1998-12-10,1998,all,19.0,11.0,8.0,False,False,Commissioner,Republican,1996-08-23,2001-06-30,Male,Jackson,840,1,Jackson,1995-07-01,1999-06-30,DIAZ,Commissioner,False,11.0,19.0,Dicus,156.0,Jackson,5,5,5,5.0,1,1.0,0,1.0,0.0,1.0
SECY-98-275,"Report to Congress on the Gaseous Diffusion Plants Located near Paducah, Kentucky, and Portsmouth, Ohio",1998-12-22,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/1998/1998-275srm.pdf,"Report to Congress on the Gaseous Diffusion Plants Located near Paducah, Kentucky, and Portsmouth, Ohio",1998-11-24,1998,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/secys/1998/secy1998-275/1998-275scy.pdf,Report,COMR.,DICUS,1998-12-15,1998,all,19.0,14.0,5.0,False,True,Commissioner,Democrat,1998-10-27,1999-06-30,Female,Jackson,917,2,Jackson,1995-07-01,1999-06-30,DICUS,Commissioner,False,14.0,19.0,Dicus,156.0,Jackson,5,5,5,5.0,1,1.0,0,0.0,1.0,0.0
